ID;extnr;name;gruppe;einheit;inhalt;grundeinheit;mwst;dekp;vk;vkbrutto;vk1;konto_aufwand;konto_erloes;barcode;plu;mindestbestand;bestellmenge;haltbarkeit;text_etikett;kurzname;lieferant;lieferantname;lieferant_extnr;ekmwst;ek;ekbrutto;kassaartikel;produktionsstaette;produktionsdoku;beschreibung;volldeklaration;seriennummer;saisonal;bio;vegetarisch;gewicht;laenge;breite;hoehe;urprodukt;verfuegbar;jn1;jn2;jn3;jn4;shop_name;shop_name2;shop_ca_preis;shop_bestellende;shop_variantenartikel;etikett_extnr;etikett_text1;etikett_text2;etikett_text3;etikett_text4;etikett_text5;etikett_image1;etikett_image2;etikett_image3;lagerstand;lagerstand9
3355;;"Apfel Möhrensaft 0,7l - Voelkel";118;Stück;700,000;ml;19;2,48;3,22;3,83;0;0;0;4015533000447;0;0.000;0.000;0;;;5;NKW;777453;19;2,48000;2,95;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;6;6
2707;;"Apfel Natyra - kg";62;kg;0,000;kg;7;2,99;2,785;2,98;0;0;0;;0;0.000;0.000;0;;;100439;LANDLINIE;131074;7;2,99000;3,20;0;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1601;;"Apfel Pinova - kg";62;kg;0,000;kg;7;1,99;2,785;2,98;0;0;0;4055308072149;0;0.000;0.000;0;;;100439;LANDLINIE;13154;7;2,08000;2,23;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;9,194;9,194
3327;;"Apfel Prinz Albrecht von Preussen - kg - Alte Sorte";62;kg;0,000;kg;7;0;2,785;2,98;0;0;0;;0;0.000;0.000;0;;;100712;"Michael Müller (Obstbaumpfleger)";;7;2,00000;2,14;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;11,364;11,364
2785;;"Apfel Royal Gala - kg";62;kg;0,000;kg;7;1,99;2,785;2,98;0;0;0;;0;0.000;0.000;0;;;100439;LANDLINIE;131441;7;1,99000;2,13;0;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2745;;"Apfel Sansarena - kg";62;kg;0,000;kg;7;2,89;2,785;2,98;0;0;0;;0;0.000;0.000;0;;;100439;LANDLINIE;131284;7;2,89000;3,09;0;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3362;;"Apfel Santana - kg";62;kg;0,000;kg;7;1,49;2,78505;2,98;0;0;0;4055308082193;0;0.000;0.000;0;;;5;NKW;125435;7;1,49000;1,59;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;9,552;9,552
1602;;"Apfel Topaz - kg";62;kg;0,000;kg;7;1,9949;2,785;2,98;0;0;0;4055308036332;0;0.000;0.000;0;;;100439;LANDLINIE;13132;7;2,08000;2,23;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;11,802;11,802
3330;;"Apfel Westfälischer Grünapfel - kg - Alte Sorte";62;kg;0,000;kg;7;0;2,785;2,98;0;0;0;;0;0.000;0.000;0;;;100712;"Michael Müller (Obstbaumpfleger)";;7;2,00000;2,14;0;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3329;;"Apfel Zitronenapfel - kg - Alte Sorte";62;kg;0,000;kg;7;0;2,785;2,98;0;0;0;;0;0.000;0.000;0;;;100712;"Michael Müller (Obstbaumpfleger)";;7;2,00000;2,14;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0,73;0,73
1512;;"Apfel-Birnen-Saft 0,7l Most + Trester";118;Stück;1,000;Stück;19;0;3,77;4,49;0;0;0;;0;0.000;0.000;0;;;100438;"Most & Trester";;19;2,80000;3,33;0;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1514;;"Apfel-Birnen-Saft 3,0l Most + Trester";118;Stück;1,000;Stück;19;0;10,37815;12,35;0;0;0;;0;0.000;0.000;0;;;100438;"Most & Trester";;19;7,98000;9,50;0;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1518;;"Apfel-Birnen-Saft 5,0l Most + Trester";118;Stück;1,000;Stück;19;0;13,65;16,24;0;0;0;;0;0.000;0.000;0;;;100438;"Most & Trester";;19;10,50000;12,50;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1929;;"Apfel-Chutney, Mehrweg 210g Allerliebe inkl. 25% Rabatt";128;Stück;1,000;Stück;7;3,42;4,45;4,76;0;0;0;4262385660026;0;0.000;0.000;0;;;100439;LANDLINIE;20576;7;3,42000;3,66;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;5;5
1459;;"Apfel-Mango-Mark 360g - Greenorganics";129;Stück;360,000;g;7;1,13;1,469;1,57;0;0;0;4250085788119;0;0.000;0.000;0;;;5;NKW;597638;7;1,13000;1,21;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;10;10
1515;;"Apfel-Quitten-Saft 3,0l Most + Trester";118;Stück;1,000;Stück;19;0;14,2;16,90;0;0;0;;0;0.000;0.000;0;;;100438;"Most & Trester";;19;10,92000;12,99;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1516;;"Apfel-Quitten-Saft 5,0l Most + Trester";118;Stück;1,000;Stück;19;0;17,49;20,81;0;0;0;;0;0.000;0.000;0;;;100438;"Most & Trester";;19;13,45000;16,01;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1511;;"Apfel-Saft 0,7l Most + Trester";118;Stück;1,000;Stück;19;0;3,77;4,49;0;0;0;;0;0.000;0.000;0;;;100438;"Most & Trester";;19;2,80000;3,33;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1513;;"Apfel-Saft 3,0l Most + Trester";118;Stück;1,000;Stück;19;0;10,37815;12,35;0;0;0;;0;0.000;0.000;0;;;100438;"Most & Trester";;19;7,98000;9,50;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1517;;"Apfel-Saft 5,0l Most + Trester";118;Stück;1,000;Stück;19;0;13,65;16,24;0;0;0;;0;0.000;0.000;0;;;100438;"Most & Trester";;19;10,50000;12,50;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
823;;"Apfelessig - kg";184;kg;0,000;kg;7;2,18;2,725;2,92;0;0;0;;10204;0.000;0.000;0;;;6;köllektiv-migori;;7;2,18000;2,33;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1559;;"Apfelessig 750ml Green";266;Stück;750,000;ml;7;1,57899;2,03;2,17;0;0;0;4250085778103;0;0.000;0.000;0;;;5;NKW;532815;7;1,56000;1,67;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;5;5
1349;;"Apfelmark 360 g Green Organics";129;Stück;360,000;g;7;0,91;1,18692;1,27;0;0;0;4053656016655;0;0.000;0.000;0;;;5;NKW;597606;7;0,91000;0,97;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2157;;"Apfelmark Nur Puur 360 g";129;Stück;360,000;g;7;1,38962;1,7757;1,90;0;0;0;4260360271571;0;0.000;0.000;0;;;5;NKW;575272;7;1,39000;1,49;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;10;10
2158;;"Apfelmark Nur Puur 700 g";129;Stück;700,000;g;7;1,9925;2,62;2,80;0;0;0;4260360271588;0;0.000;0.000;0;;;5;NKW;575276;7;2,01000;2,15;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;9;9
1989;;"Apfelsaft 1l · klar";118;Stück;1,000;l;19;2,56;3,33;3,96;0;0;0;4015533014208;0;0.000;0.000;0;;;5;NKW;777131;19;2,56000;3,05;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;9;9
2234;;"Apfelsaft naturtrüb 0,2l Voelkel";118;Stück;200,000;ml;19;1,0875;1,40336;1,67;0;0;0;4015533004490;0;0.000;0.000;0;;;100439;LANDLINIE;57942;19;1,08000;1,29;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2487;;"Apfelsaft naturtrüb 1l Voelkel";118;Stück;1,000;l;19;2,26;2,95798;3,52;0;0;0;4015533001024;0;0.000;0.000;0;;;100439;LANDLINIE;52469;19;2,26000;2,69;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2522;;"Apfelsaft naturtrüb Streuobst 0,7l Voelkel";118;Stück;700,000;ml;19;1,6899;2,20168;2,62;0;0;0;4015533014215;0;0.000;0.000;0;;;5;NKW;777215;19;1,69000;2,01;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;7;7
1988;;"Apfelsaft naturtrüb Streuobst 1,0l Voelkel";118;Stück;1,000;l;19;2,12908;2,78992;3,32;0;0;0;4015533014192;0;0.000;0.000;0;;;100439;LANDLINIE;51295;19;2,11000;2,51;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;1;1
1905;;"Apfelschorle 0,7l Green Organics";118;Stück;700,000;ml;7;1,16;1,52336;1,63;0;0;0;4250085786368;0;0.000;0.000;0;;;5;NKW;78021;7;1,17000;1,25;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;5;5
3127;651828;"Appleritif Apfel & Rose alkoholfrei (BIO)";121;Stück;750,000;ml;19;5,22;6,78992;8,08;0;0;0;4260086780173;0;0.000;0.000;0;;;5;NKW;651828;19;5,22000;6,21;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2186;;"Appléritif Apfel alkoholfrei 0,75 l";10;Stück;750,000;ml;19;5,22;6,78992;8,08;0;0;0;4260086780197;0;0.000;0.000;0;;;5;NKW;651828;19;5,22000;6,21;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3246;;"Appleritif Apfel, Ingwer & Bergamotte alkoholfrei 0,75 l";121;Stück;750,000;ml;19;5,79;7,54;8,97;0;0;0;4260086780517;0;0.000;0.000;0;;;5;NKW;651833;19;5,79000;6,89;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;7;7
2708;;"Aprikosen - kg";62;kg;0,000;kg;7;4,25819;4,98131;5,33;0;0;0;;0;0.000;0.000;0;;;5;NKW;125057;7;3,69000;3,95;0;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1284;;"Aprikosen 200g Green Organics";264;Stück;200,000;g;7;2,35;3,1512;3,37;0;0;0;4250085776376;0;0.000;0.000;0;;;5;NKW;656343;7;2,35000;2,51;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;4;4
2787;;"Aprikosen Farbela - kg";62;kg;0,000;kg;7;4,39;5,92523;6,34;0;0;0;;0;0.000;0.000;0;;;100439;LANDLINIE;13058;7;4,39000;4,70;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1235;;"Aprikosenmus 210g";257;Stück;210,000;g;7;3,064;4,08;4,37;0;0;0;5998008700655;0;0.000;0.000;0;;;5;NKW;506044;7;3,14000;3,36;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;6;6
2156;;"Arborio Reis weiß für Risotto 500 g";259;Stück;500,000;g;7;3,07;3,99065;4,27;0;0;0;4019339239100;0;0.000;0.000;0;;;5;NKW;442226;7;3,07000;3,28;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;8;8
2171;;"Arborio Risotto Reis - kg - Davert LL";260;kg;0,000;kg;7;6,25814;8,27103;8,85;0;0;0;4019339239667;0;0.000;0.000;0;;;100439;LANDLINIE;21161;7;6,36000;6,81;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;29,703;29,703
1646;22712;"Arrabbiata Tomatensauce 375g";268;Stück;375,000;g;7;2,06;2,678;2,87;0;0;0;4000345298762;0;0.000;0.000;0;;;100439;LANDLINIE;22712;7;2,06000;2,20;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;4;4
3209;;"Artischocken Opal - Stück";63;Stück;1,000;Stück;7;1,24;1,674;1,79;0;0;0;;0;0.000;0.000;0;;;100439;LANDLINIE;10003;7;1,24000;1,33;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2975;;"Asia Salatmix Linus Beste - kg";63;kg;0,000;kg;7;8,9;12,01869;12,86;0;0;0;;0;0.000;0.000;0;;;100672;"Linus Beste";;7;8,90000;9,52;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1582;;"Atlantik Meersalz fein 500g - Naturata";267;Stück;500,000;g;7;1,2;1,56;1,67;0;0;0;4024297150121;0;0.000;0.000;0;;;5;NKW;524021;10;1,20000;1,32;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;9;9
2776;19358;"Aubergine Aufstrich Maria & Franz";130;Stück;250,000;g;7;2,61629;3,445;3,69;0;0;0;5407010200263;0;0.000;0.000;0;;"Aubergine Aufstrich Maria & Franz";100439;LANDLINIE;19358;7;2,65000;2,84;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;8;8
2603;;"Auberginen - kg";63;kg;0,000;kg;7;2,49;3,5775;3,83;0;0;0;;0;0.000;0.000;0;;;100439;LANDLINIE;10040;7;2,59000;2,77;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1008;;"Aufgewecktes Bürschchen Assam - kg";184;kg;0,000;kg;7;46;57,5;61,53;0;0;0;;10389;0.000;0.000;0;;;6;köllektiv-migori;;7;46,00000;49,22;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
746;;"Aufsteckköpfe Tio";184;Stück;1,000;Stück;19;4,39;5,4875;6,53;0;0;0;4260453531193;10127;0.000;0.000;0;;;6;köllektiv-migori;;19;4,39000;5,22;0;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2078;;"Ausschank - Tee";277;Stück;1,000;Stück;19;0,72;1,2605;1,50;0;0;0;;0;0.000;0.000;0;;;;;;;0;0;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1
2861;;"Austernpilze - kg";63;kg;0,000;kg;7;8,35;11,27103;12,06;0;0;0;4055308079179;0;0.000;0.000;0;;;5;NKW;125168;7;8,35000;8,93;0;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102;;"Austernpilze Pilzling - kg";63;kg;0,000;kg;7;10,87;14,6729;15,70;0;0;0;;0;0.000;0.000;0;;;100548;Pilzling;F-00-AUS-000;7;10,87000;11,63;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1604;;"Avocado BACON Stück";63;Stück;1,000;Stück;7;0,62333;0,91589;0,98;0;0;0;4055308055326;0;0.000;0.000;0;;;5;NKW;117724;7;0,59000;0,63;0;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1893;;"Avocado HASS - kg";62;kg;0,000;kg;7;6,22;8,39252;8,98;0;0;0;;0;0.000;0.000;0;;;100439;LANDLINIE;;7;6,22000;6,66;0;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1762;;"Avocado HASS - Stück";63;Stück;1,000;Stück;7;0,96207;1,3;1,39;0;0;0;4015696020467;0;0.000;0.000;0;;;5;NKW;123354;7;0,95000;1,02;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;25;25
2532;;"Avocado HASS klein - Stück";63;Stück;1,000;Stück;7;1,24;1,6729;1,79;0;0;0;;0;0.000;0.000;0;;;100439;LANDLINIE;100200;7;1,24000;1,33;0;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2506;;"Avocado HASS Mini - kg";62;kg;0,000;kg;7;4,69;6,3271;6,77;0;0;0;;0;0.000;0.000;0;;;100439;LANDLINIE;10008;7;4,69000;5,02;0;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3251;;"Avocados - kg - SOS Rosarno";63;kg;0,000;kg;7;6;8,1;8,67;0;0;0;;0;0.000;0.000;0;;;100487;"SOS Rosarno";;7;6,00000;6,42;0;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3076;;"Avocados 600-g-GEB SOS Rosarno";294;Stück;1,000;Stück;7;3,46;4,6729;5,00;0;0;0;;0;0.000;0.000;0;;;100487;"SOS Rosarno";;7;3,46000;3,70;0;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1889;;"B2B Angelique's Finest Aroma Bohne 500g";147;Stück;500,000;g;7;10,98628;14,29907;15,30;0;0;0;4270000193842;0;0.000;0.000;0;;;100520;"Kaffeekoop GmbH";;7;11,00000;11,77;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;7;7
1888;;"B2B Angelique's Finest Espresso Bohne 500g Kaffee";147;Stück;500,000;g;7;12,90714;17,1028;18,30;0;0;0;4270000193835;0;0.000;0.000;0;;;100520;"Kaffeekoop GmbH";;7;13,15000;14,07;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;19;19
1041;;"Baby Kanteen Fläschchenaufsatz langsam";184;Stück;1,000;Stück;19;5,02;6,275;7,47;0;0;0;763332026673;10422;0.000;0.000;0;;;6;köllektiv-migori;;19;5,02000;5,97;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;1;1
2914;;"Back-Camembert 100g ÖMA";5;Stück;100,000;g;7;2,082;2,72;2,91;0;0;0;4026913124004;0;0.000;0.000;0;;;5;NKW;3475;7;2,09000;2,24;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;13;13
1177;;"Backpapier Rolle";184;Stück;1,000;Stück;19;2,28;2,85;3,39;0;0;0;5060214480079;10558;0.000;0.000;0;;;6;köllektiv-migori;;19;2,28000;2,71;0;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1178;;"Backpapier Zuschnitte";184;Stück;1,000;Stück;19;2,33;2,9125;3,47;0;0;0;5060214480031;10559;0.000;0.000;0;;;6;köllektiv-migori;;19;2,33000;2,77;0;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1162;;Backpinsel;184;Stück;1,000;Stück;19;1,2;1,5;1,79;0;0;0;;10543;0.000;0.000;0;;;6;köllektiv-migori;;19;1,20000;1,43;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2983;;"Bacon Chunks Vegan 90g · Bunte Burger";278;Stück;90,000;g;7;1,96778;2,56;2,74;0;0;0;4260687038512;0;31.000;0.000;0;;;100439;LANDLINIE;18440;7;1,99000;2,13;1;0;0;;;0;0000-00-00;1;1;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;3;3
2540;;"Badreiniger - kg · Sonett";239;kg;0,000;kg;19;1,87;2,42857;2,89;0;0;0;;0;0.000;0.000;0;;;100543;Sonett;DE3017;19;1,87000;2,23;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;10,341;10,341
2541;;"Badreiniger Flasche 0,5l mit Sprühkopf · Sonett";239;Stück;500,000;ml;19;1,86;2,42017;2,88;0;0;0;4007547301504;0;0.000;0.000;0;;;100543;Sonett;DE3015;19;1,86000;2,21;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;4;4
2106;89;"Baguette Traditional groß vegan DLS 89";31;Stück;1,000;Stück;7;2,18;2,8275;3,03;0;0;0;;0;0.000;0.000;0;;;100529;DLS;89;7;2,18000;2,33;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;-3;-3
2108;88;"Baguette Traditional klein vegan DLS 88";31;Stück;1,000;Stück;7;1,73;2,44;2,61;0;0;0;;0;0.000;0.000;0;;;100529;DLS;88;7;1,88000;2,01;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
977;;Balsamico-Flasche;184;Stück;1,000;Stück;7;0;0;0,00;0;0;0;;10358;0.000;0.000;0;;;6;köllektiv-migori;;7;0,00000;0,00;0;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
747;;"Bamboo Sonic Aufsteckköpfe";184;Stück;1,000;Stück;19;2,96;3,7;4,40;0;0;0;;10128;0.000;0.000;0;;;6;köllektiv-migori;;19;2,96000;3,52;0;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2075;;"Bambus Zahnbürste Medium - Grün - OU";241;Stück;1,000;Stück;19;0;2,62;3,12;0;0;0;;0;0.000;0.000;0;;;100546;"Original Unverpackt";;19;2,00000;2,38;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2076;;"Bambus Zahnbürste Medium - Rot - OU";241;Stück;1,000;Stück;19;0;2,62;3,12;0;0;0;;0;0.000;0.000;0;;;100546;"Original Unverpackt";;19;2,00000;2,38;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3114;;"Bambus Zahnbürste Premium soft - Hydrophil";241;Stück;1,000;Stück;19;1,61;2,093;2,49;0;0;0;4260397793862;0;0.000;0.000;0;;;5;NKW;893407;19;1,61000;1,92;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
